;faixa_idade;faixa_salarial;graduacao;nivel;experiencia;sexo;ling_sql;ling_r;ling_python;fonte_relacional;bd_mysql;bd_sqlserver;bd_mongodb;cloud_amazon;cloud_google;cloud_microsoft;bi_powerbi;bi_tableau;bi_google;trab_CLT;trab_exterior;regiao_Centro_Oeste;regiao_Exterior;regiao_Nordeste;regiao_Norte;regiao_Sudeste;regiao_Sul;forma_trab_hibrido_com_dias_fixos;forma_trab_hibrido_flexível;forma_trab_totalmente_presencial;forma_trab_totalmente_remoto;atuacao_Analise_Dados;atuacao_Ciencia_Dados;atuacao_Engenharia_Dados;atuacao_Gestor;atuacao_Outra
773;4;7;3;3;5;0;1;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
774;3;3;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
775;6;2;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0
776;6;5;3;2;2;1;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
777;6;8;3;3;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
778;4;3;3;2;2;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
779;5;6;3;2;4;0;0;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
780;3;5;1;2;4;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
781;5;5;1;1;4;0;1;0;0;1;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0
782;3;5;4;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
783;3;7;3;3;4;0;1;0;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
784;7;5;3;3;5;0;1;0;0;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
785;3;5;3;2;3;0;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
786;2;2;2;1;1;0;1;0;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
787;4;4;3;1;3;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
788;3;5;4;1;2;1;1;0;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
789;6;5;2;2;2;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
790;5;7;3;1;4;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
791;2;7;2;2;2;0;1;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
792;5;5;3;1;2;0;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0
793;4;5;3;3;1;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1
794;2;4;1;1;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
795;3;5;2;1;2;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
796;3;6;2;2;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
797;3;8;4;2;4;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
798;2;7;5;3;4;0;1;1;1;0;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
799;2;7;2;2;4;0;1;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
800;4;8;4;2;3;0;0;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
801;5;6;4;2;3;0;1;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
802;3;5;2;1;3;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
803;5;12;2;3;3;0;1;0;1;1;0;1;0;1;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
804;1;2;1;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
805;4;6;3;2;4;1;1;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
806;5;4;5;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
807;3;6;4;3;3;0;1;0;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
808;2;2;2;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
809;3;7;2;1;1;1;1;0;1;0;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
810;3;6;3;2;3;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
811;6;9;5;2;6;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0
812;7;8;3;2;5;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
813;4;7;2;2;5;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
814;3;9;3;3;4;1;1;0;0;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
815;4;1;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
816;4;8;3;3;4;0;1;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
817;3;4;2;1;1;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
818;5;5;3;3;6;0;1;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
819;4;7;2;2;3;0;1;0;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
820;3;8;3;3;4;0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
821;8;7;4;2;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
822;5;8;4;2;6;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
823;4;5;4;2;3;1;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
824;3;7;3;2;4;0;1;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
825;3;4;2;1;2;0;1;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
826;8;10;3;2;3;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
827;3;6;4;1;3;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
828;4;6;2;2;4;1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
829;4;7;3;3;5;1;1;0;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
830;4;4;1;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0
831;4;6;3;1;2;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
832;3;9;2;3;4;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
833;5;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
834;4;3;2;2;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
835;5;6;3;3;5;1;0;0;0;0;0;1;0;1;0;1;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
836;5;6;3;3;4;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
837;5;2;3;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
838;5;6;3;2;4;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
839;3;6;2;1;3;1;1;0;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
841;2;5;2;2;3;0;1;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
842;2;3;1;1;1;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
843;6;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
844;4;7;3;2;5;1;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
845;5;5;1;2;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
846;5;6;2;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
847;2;7;2;1;2;1;1;0;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
848;4;7;2;3;4;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
849;4;4;3;2;5;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
850;3;6;1;2;2;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
851;3;3;1;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
852;4;5;2;2;2;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
853;3;6;2;2;1;1;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
854;3;9;4;3;4;0;1;1;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
855;4;7;3;3;6;0;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
856;4;5;3;2;4;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1
857;4;6;3;3;2;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
858;3;7;2;2;4;0;1;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
859;5;5;2;1;2;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
860;3;7;2;3;3;0;1;0;1;1;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
861;3;4;3;2;1;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
862;1;3;1;1;2;0;1;0;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0
863;4;3;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
864;6;7;3;2;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
865;2;6;3;2;3;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
866;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
867;5;5;4;3;4;0;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0
868;3;4;3;1;1;0;1;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
869;2;4;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
870;6;6;2;3;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
871;8;5;5;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
872;2;5;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
873;4;6;4;2;2;0;1;0;0;1;0;1;0;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
874;3;8;3;2;2;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
875;3;7;4;2;2;0;1;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
876;1;6;1;2;0;0;1;0;1;1;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
877;4;8;3;3;4;0;1;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
878;3;6;2;2;3;0;1;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
879;1;5;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
880;4;2;1;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
881;5;2;2;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
882;3;5;3;2;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
883;4;4;5;2;2;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
884;2;4;1;2;2;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0
885;5;7;3;3;5;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0
886;2;6;1;2;3;0;1;0;1;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
887;5;7;3;2;3;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
888;7;7;3;3;6;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
889;4;10;2;2;3;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
890;3;4;1;1;2;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
891;2;4;2;2;3;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0
892;3;2;2;1;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
893;4;6;3;3;5;0;1;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
894;3;5;2;2;3;0;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
895;1;3;2;1;1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
896;3;4;2;3;2;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
897;3;4;2;2;2;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
898;3;3;1;1;2;1;1;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
899;3;13;2;3;6;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
900;5;6;3;3;3;0;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
901;3;8;2;2;4;0;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
902;4;9;4;3;5;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
903;3;3;3;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
904;4;7;3;2;2;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
905;2;5;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
906;2;5;2;2;2;0;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0
907;1;2;1;1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
908;4;9;3;3;6;1;1;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
909;4;5;1;2;6;0;1;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
910;4;3;3;1;2;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
911;2;3;1;1;2;0;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
912;5;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
913;3;6;2;1;2;0;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
914;4;12;4;3;6;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
915;3;7;4;3;4;0;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
916;2;2;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
917;3;6;2;2;2;0;1;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
918;3;5;4;1;2;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
919;5;6;3;3;6;1;1;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
920;4;8;5;3;6;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
921;5;3;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
922;2;2;2;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
923;3;1;2;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
924;3;5;3;2;3;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0
925;3;6;2;2;4;0;1;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
926;9;7;3;2;4;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
927;3;6;2;1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
928;7;8;2;3;6;0;1;0;1;1;1;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
929;4;7;3;3;4;0;1;0;1;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
930;2;5;3;2;3;0;1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
931;2;2;2;2;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0
932;1;5;2;3;3;0;1;1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
933;3;6;3;2;4;0;1;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
934;4;8;5;3;2;0;1;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
935;3;3;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
936;4;6;5;2;4;0;1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
937;6;5;2;3;4;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
938;2;7;2;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
939;3;7;3;3;4;0;1;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
940;4;3;4;1;1;0;1;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
941;5;4;2;2;2;0;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
942;6;6;2;2;5;0;1;0;1;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
943;5;7;3;3;6;0;1;0;1;1;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
944;3;13;2;2;2;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
945;4;3;1;2;4;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
946;6;6;4;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
947;4;7;3;3;4;1;1;1;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
948;5;6;3;1;6;0;1;0;1;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
949;4;4;2;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
950;3;5;3;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
951;2;7;1;3;3;1;1;0;1;1;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
952;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0
953;6;6;1;2;1;0;1;0;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
954;3;4;2;2;5;1;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
955;4;7;3;2;4;1;1;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
956;5;7;1;3;4;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
957;5;7;3;3;4;0;1;0;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
